LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Foundation,BsmtFinType1,TotalBsmtSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageCars,YrSold,SalePrice
77,9965,Reg,Inside,CollgCr,1Fam,2Story,8,5,2006,2007,VinylSd,PConc,GLQ,1466,2828,3,0,4,Gd,11,1,BuiltIn,3,2007,424870
,9000,Reg,Inside,Sawyer,1Fam,1Story,5,3,1959,1959,Wd Sdng,CBlock,GLQ,1006,1006,1,0,3,TA,5,0,NA,0,2008,80000
60,12180,Reg,Inside,Edwards,2fmCon,1.5Fin,4,4,1941,1950,MetalSd,BrkTil,BLQ,672,924,1,0,2,Fa,5,0,Detchd,1,2010,80000
52,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,5,6,1928,1950,MetalSd,BrkTil,Unf,1042,1576,1,0,3,TA,8,1,Detchd,1,2006,149000
,11200,Reg,Inside,SawyerW,1Fam,1Story,6,5,1985,1985,Wd Sdng,CBlock,GLQ,1298,1298,2,0,3,Gd,5,1,Attchd,2,2006,180000
75,12000,Reg,Inside,Crawfor,1Fam,2Story,7,7,1941,1950,MetalSd,CBlock,Rec,704,1564,1,1,3,Fa,7,1,Attchd,1,2009,174500
,5700,Reg,Inside,OldTown,1Fam,1.5Fin,7,7,1926,1950,Wd Sdng,PConc,Unf,572,1111,1,0,2,TA,5,1,Detchd,1,2008,116900
50,9000,Reg,Inside,OldTown,1Fam,2Story,7,9,1920,1988,VinylSd,PConc,ALQ,650,1482,1,0,3,TA,7,0,Detchd,2,2009,143000
57,8280,IR1,Inside,NAmes,1Fam,1Story,6,5,1950,1950,BrkFace,CBlock,Unf,932,932,1,0,2,Gd,4,1,Attchd,1,2007,124000
134,17755,Reg,Inside,Edwards,1Fam,1Story,5,4,1959,1959,HdBoard,CBlock,BLQ,1466,1466,1,1,3,Fa,6,2,Attchd,2,2006,149900
90,14115,IR1,Inside,Crawfor,1Fam,1Story,6,7,1956,2004,Stone,PConc,ALQ,1073,1811,1,0,2,Ex,6,1,Attchd,2,2006,230000
,5890,Reg,Corner,IDOTRR,1Fam,1Story,6,8,1930,2007,Wd Sdng,BrkTil,ALQ,816,816,1,0,2,TA,5,0,Detchd,1,2008,120500
,13700,IR1,Inside,NAmes,1Fam,2Story,7,6,1965,1988,VinylSd,CBlock,ALQ,864,1820,1,2,4,Gd,8,2,Attchd,2,2008,201800
90,10768,IR1,Corner,Veenker,1Fam,1Story,5,8,1976,2004,Plywood,CBlock,ALQ,1437,1437,2,0,3,Gd,6,1,Attchd,2,2007,218000
85,9350,Reg,Inside,NAmes,1Fam,SLvl,5,8,1965,1999,BrkFace,PConc,ALQ,1219,1265,2,0,3,Gd,6,1,Attchd,2,2008,179900
34,5001,IR1,Inside,NridgHt,Twnhs,1Story,7,5,2007,2008,VinylSd,PConc,GLQ,1314,1314,2,0,2,Gd,6,1,Attchd,2,2009,230000
92,11932,Reg,FR2,Somerst,1Fam,1Story,8,5,2007,2008,VinylSd,PConc,Unf,1580,1580,2,0,3,Gd,7,0,Attchd,3,2008,235128
76,9120,Reg,Inside,NWAmes,1Fam,2Story,6,6,1974,1974,HdBoard,CBlock,ALQ,901,1876,2,1,4,Gd,8,1,Attchd,2,2008,185000
24,2280,Reg,Inside,NPkVill,Twnhs,2Story,6,5,1978,1978,Plywood,CBlock,ALQ,855,1456,2,1,3,TA,7,1,Attchd,2,2010,146000
,14778,IR1,CulDSac,Crawfor,1Fam,1Story,6,7,1954,2006,HdBoard,CBlock,BLQ,1296,1640,1,0,3,Gd,7,1,Detchd,2,2008,224000
109,8724,Reg,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,VinylSd,CBlock,BLQ,894,894,1,0,3,TA,5,1,Attchd,2,2007,129000
60,12900,Reg,Inside,Sawyer,Duplex,SFoyer,4,4,1969,1969,Plywood,CBlock,GLQ,1198,1258,0,2,0,TA,6,0,CarPort,2,2008,108959
,16157,IR1,FR2,Veenker,1Fam,SLvl,5,7,1978,1978,Plywood,PConc,ALQ,1360,1432,1,1,2,Gd,5,1,Attchd,2,2007,194000
79,9541,IR1,Inside,NridgHt,1Fam,1Story,7,5,2009,2009,VinylSd,PConc,Unf,1502,1502,2,0,3,Gd,7,0,Attchd,2,2009,233170
64,10475,IR1,Corner,CollgCr,1Fam,1Story,8,5,2008,2008,VinylSd,PConc,Unf,1694,1694,2,0,3,Gd,7,0,Attchd,3,2010,245350
58,10852,IR1,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,VinylSd,PConc,GLQ,959,1671,2,1,3,TA,7,1,Attchd,2,2006,173000
120,13728,Reg,Corner,Edwards,1Fam,2Story,6,7,1935,1986,Stucco,CBlock,Rec,1127,2108,2,0,4,Gd,7,2,Basment,2,2008,235000
76,9880,Reg,Inside,Mitchel,1Fam,SLvl,6,6,1977,1977,Plywood,CBlock,ALQ,1096,1118,1,0,3,TA,6,1,Attchd,1,2008,171000
76,9120,Reg,Inside,NAmes,1Fam,1Story,6,6,1958,1958,MetalSd,CBlock,ALQ,1261,1261,1,0,3,TA,6,1,Attchd,2,2008,163000
35,4017,IR1,Inside,Somerst,TwnhsE,2Story,7,5,2006,2007,MetalSd,PConc,Unf,625,1250,2,1,2,Gd,5,0,Detchd,2,2008,171900
80,16560,IR1,Inside,Crawfor,1Fam,2Story,6,8,1932,1950,Wd Sdng,BrkTil,Rec,952,2345,2,1,4,TA,9,1,Detchd,2,2006,239000
85,10678,Reg,Inside,NoRidge,1Fam,1.5Fin,8,5,1992,2000,HdBoard,PConc,GLQ,1683,2872,2,1,4,Gd,9,1,Attchd,2,2007,285000
37,6951,IR1,CulDSac,Mitchel,1Fam,1Story,5,5,1984,1985,HdBoard,CBlock,ALQ,876,923,1,0,3,TA,5,0,Attchd,1,2008,119500
,3950,Reg,Inside,OldTown,1Fam,1.5Fin,6,8,1926,2004,MetalSd,CBlock,Rec,818,1224,1,0,3,TA,5,0,Detchd,1,2009,115000
54,7681,IR1,FR2,Crawfor,1Fam,1.5Fin,5,6,1921,1950,Wd Sdng,BrkTil,Unf,731,1343,1,1,3,TA,7,1,Detchd,1,2009,154900
77,8335,Reg,Corner,Edwards,1Fam,1Story,5,5,1954,1954,Wd Sdng,Slab,NA,0,1124,1,0,3,TA,5,1,NA,0,2006,93000
,11170,IR2,Corner,Timber,1Fam,2Story,7,5,1990,1991,MetalSd,Wood,LwQ,1216,2514,2,1,4,TA,8,0,Attchd,2,2006,250000
60,10800,Reg,Inside,OldTown,1Fam,1Story,5,6,1920,1950,Stucco,BrkTil,Rec,1120,1130,1,0,2,TA,5,1,Detchd,2,2006,120000
50,35133,Reg,Inside,Timber,1Fam,1Story,5,4,1963,1963,MetalSd,CBlock,Rec,1572,1572,1,1,3,TA,5,2,2Types,3,2007,186700
60,9738,Reg,Inside,Edwards,1Fam,1.5Fin,5,7,1924,1950,AsbShng,BrkTil,BLQ,784,1221,1,0,4,TA,7,0,Attchd,1,2006,104900
107,10615,IR1,Corner,OldTown,2fmCon,2Story,3,5,1900,1970,HdBoard,CBlock,BLQ,978,1699,2,0,3,TA,7,0,CarPort,2,2009,95000
89,12461,Reg,Corner,NoRidge,1Fam,1Story,8,5,1994,1995,ImStucc,PConc,GLQ,1624,1624,2,0,2,Gd,5,1,Attchd,3,2006,262000
68,8935,IR1,Inside,CollgCr,1Fam,2Story,7,5,2002,2002,VinylSd,PConc,Unf,831,1660,2,1,3,Gd,7,0,Attchd,2,2009,195000
60,7500,Reg,Inside,Gilbert,1Fam,2Story,7,5,1999,1999,VinylSd,PConc,Unf,994,1804,2,1,3,Gd,7,1,Attchd,2,2010,189000
,32463,Reg,Inside,Mitchel,2fmCon,1Story,4,4,1961,1975,MetalSd,CBlock,BLQ,1249,1622,1,0,3,TA,7,1,2Types,4,2007,168000
24,2645,Reg,Inside,Somerst,Twnhs,2Story,8,5,1999,2000,MetalSd,PConc,Unf,776,1441,2,1,2,Gd,5,0,Detchd,2,2007,174000
60,9600,Reg,Inside,OldTown,1Fam,1.5Fin,5,8,1925,1994,VinylSd,PConc,Unf,702,1472,1,0,3,Gd,6,0,Detchd,1,2007,125000
,4500,Reg,FR2,Mitchel,TwnhsE,1Story,6,5,1999,1999,VinylSd,PConc,GLQ,1224,1224,2,0,2,TA,5,0,Attchd,2,2009,165000
80,9364,Reg,Corner,Sawyer,1Fam,2Story,6,7,1969,1969,HdBoard,CBlock,ALQ,663,1352,1,1,4,TA,7,0,Attchd,1,2010,158000
51,8029,IR1,Inside,Gilbert,1Fam,2Story,6,5,2005,2005,VinylSd,PConc,Unf,728,1456,2,1,3,Gd,8,0,Attchd,2,2008,176000
58,14054,IR1,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,VinylSd,PConc,Unf,879,1863,2,1,4,Gd,9,1,BuiltIn,3,2006,219210
65,8850,IR1,Corner,OldTown,1Fam,2.5Unf,7,6,1916,1950,MetalSd,BrkTil,Unf,815,1690,1,0,3,TA,7,1,Detchd,1,2006,144000
70,9100,Reg,Inside,CollgCr,1Fam,1Story,7,5,2001,2001,VinylSd,PConc,Unf,1212,1212,2,0,3,Gd,6,0,Attchd,2,2009,178000
75,11235,Reg,Inside,Sawyer,1Fam,1Story,4,5,1963,1979,HdBoard,CBlock,Rec,1051,1382,1,1,3,TA,6,1,Attchd,2,2006,148000
71,9353,Reg,Inside,NAmes,1Fam,1Story,4,5,1970,1970,MetalSd,CBlock,Unf,864,864,1,0,3,TA,5,0,Attchd,1,2006,116050
80,10400,Reg,Corner,CollgCr,1Fam,2Story,7,5,1998,1998,VinylSd,PConc,Unf,866,1779,2,1,3,Gd,6,0,Attchd,2,2009,197900
50,6000,Reg,Corner,BrkSide,1Fam,1.5Fin,5,8,1925,1997,Wd Sdng,BrkTil,Unf,884,1348,1,0,3,TA,5,1,Detchd,1,2009,117000
75,9750,Reg,Inside,CollgCr,1Fam,1Story,7,5,2000,2001,VinylSd,PConc,Unf,1630,1630,2,0,3,Gd,6,1,Attchd,2,2009,213000
78,10140,Reg,Inside,NWAmes,1Fam,1Story,5,6,1975,1975,HdBoard,CBlock,ALQ,1056,1074,1,1,3,TA,6,0,Attchd,2,2006,153500
90,14684,IR1,CulDSac,SawyerW,1Fam,1Story,7,7,1990,1991,HdBoard,CBlock,ALQ,2158,2196,2,0,3,Gd,7,1,Attchd,3,2009,271900
,8900,Reg,Inside,SawyerW,1Fam,1Story,4,4,1966,1966,HdBoard,CBlock,Rec,1056,1056,1,0,2,TA,5,0,Detchd,1,2006,107000
70,9135,Reg,Inside,CollgCr,1Fam,1Story,6,5,2003,2003,VinylSd,PConc,GLQ,1682,1700,2,0,3,Gd,7,0,Attchd,2,2006,200000
70,7763,Reg,Inside,NAmes,1Fam,1Story,5,7,1962,1980,MetalSd,CBlock,Rec,931,1283,1,0,3,TA,6,0,Detchd,2,2008,140000
85,10182,IR1,CulDSac,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,PConc,GLQ,1660,1660,2,0,3,Gd,8,1,Attchd,2,2006,290000
70,11218,Reg,Inside,SawyerW,1Fam,2Story,6,5,1992,1992,Wd Sdng,PConc,Unf,1055,1845,2,1,3,Gd,8,1,Attchd,2,2010,189000
152,12134,IR1,Inside,Gilbert,1Fam,1.5Fin,8,7,1988,2005,Wd Sdng,Wood,GLQ,559,1752,2,0,4,TA,8,0,Basment,2,2010,164000
50,9340,Reg,Inside,Edwards,1Fam,1Story,4,6,1941,1950,MetalSd,CBlock,Rec,672,672,1,0,2,TA,4,0,Attchd,1,2009,113000
,10246,IR1,CulDSac,Sawyer,1Fam,SLvl,4,9,1965,2001,VinylSd,CBlock,GLQ,648,960,0,0,0,TA,3,0,Attchd,1,2006,145000
69,10205,IR1,Inside,NAmes,1Fam,SFoyer,5,5,1962,1962,MetalSd,CBlock,BLQ,925,999,1,0,3,TA,6,0,Attchd,1,2006,134500
99,7094,IR1,Inside,Sawyer,1Fam,1Story,5,5,1966,1966,VinylSd,CBlock,Rec,894,894,1,0,3,TA,5,0,Detchd,1,2007,125000
68,8930,Reg,Inside,Sawyer,Duplex,1.5Fin,6,5,1978,1978,VinylSd,Slab,NA,0,1902,2,0,4,TA,8,0,Attchd,2,2010,112000
72,8640,Reg,Inside,Somerst,1Fam,1Story,8,5,2009,2009,CemntBd,PConc,GLQ,1300,1314,2,0,3,Gd,6,0,Attchd,2,2009,229456
52,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,4,5,1947,1950,AsbShng,Slab,NA,0,912,1,0,2,TA,3,0,NA,0,2006,80500
21,1680,Reg,Inside,BrDale,Twnhs,2Story,6,5,1971,1971,CemntBd,CBlock,Unf,672,1218,1,1,3,TA,7,0,NA,0,2006,91500
66,7800,IR1,Inside,NAmes,1Fam,1Story,5,5,1964,1964,Wd Sdng,CBlock,Rec,912,912,1,0,2,TA,5,0,Attchd,1,2006,115000
55,8250,Reg,Inside,Sawyer,1Fam,1Story,5,5,1968,1968,HdBoard,CBlock,BLQ,952,1211,1,0,3,TA,5,1,Attchd,1,2008,134000
78,10496,Reg,Inside,NAmes,1Fam,1.5Fin,6,6,1949,1950,Wd Sdng,CBlock,Rec,1040,1846,2,0,3,TA,7,1,Attchd,1,2007,143000
89,10680,Reg,Inside,NAmes,1Fam,1Story,5,3,1951,1951,Wd Sdng,CBlock,LwQ,2136,2136,2,0,4,TA,7,0,Detchd,2,2006,137900
60,15384,IR1,Inside,Gilbert,1Fam,2Story,7,5,2004,2005,VinylSd,PConc,GLQ,788,1490,2,1,3,Gd,8,1,Attchd,2,2008,184000
65,10482,Reg,Inside,NAmes,1Fam,SLvl,6,8,1958,1958,VinylSd,CBlock,GLQ,588,1138,1,0,3,TA,6,0,Attchd,1,2007,145000
86,14598,IR1,CulDSac,Somerst,1Fam,2Story,6,5,2007,2007,VinylSd,PConc,Unf,894,1933,2,1,4,Gd,9,1,BuiltIn,3,2008,214000
72,8872,Reg,Corner,NAmes,1Fam,1Story,5,8,1965,2008,VinylSd,CBlock,ALQ,912,912,1,0,2,Gd,5,0,Detchd,2,2008,147000
65,8769,Reg,Corner,NridgHt,TwnhsE,1Story,9,5,2008,2008,MetalSd,PConc,GLQ,1702,1702,1,1,1,Ex,7,1,Attchd,3,2008,367294
70,7910,Reg,Inside,NAmes,1Fam,SLvl,5,5,1960,1960,BrkFace,CBlock,ALQ,1075,1507,2,0,4,TA,7,0,Basment,1,2008,127000
,18890,IR1,Inside,Sawyer,Duplex,1.5Fin,5,5,1977,1977,Plywood,CBlock,GLQ,1361,2620,2,2,4,TA,12,1,BuiltIn,2,2007,190000
70,7728,Reg,Inside,NAmes,Duplex,SLvl,5,6,1962,1962,Wd Sdng,CBlock,ALQ,1106,1190,1,0,3,TA,6,0,Attchd,2,2006,132500
70,9842,Reg,FR2,NAmes,Duplex,1Story,4,5,1962,1962,HdBoard,Slab,NA,0,1224,2,0,2,TA,6,0,CarPort,2,2007,101800
,12160,IR1,Inside,NAmes,1Fam,1Story,5,5,1959,1959,Plywood,CBlock,Rec,1188,1188,1,0,3,TA,6,0,Attchd,2,2010,142000
55,8525,Reg,Inside,SWISU,1Fam,2Story,5,6,1911,1950,MetalSd,PConc,Unf,940,1964,1,1,4,TA,7,0,NA,0,2008,130000
96,13132,Reg,Inside,Crawfor,1Fam,2Story,5,5,1914,1950,Wd Sdng,BrkTil,Unf,747,1784,1,1,4,TA,9,0,Detchd,1,2006,138887
36,2628,Reg,Inside,NridgHt,Twnhs,2Story,7,5,2003,2003,VinylSd,PConc,Unf,764,1626,2,1,2,Gd,6,0,BuiltIn,2,2010,175500
41,12393,IR2,FR2,CollgCr,1Fam,2Story,7,5,2004,2005,VinylSd,PConc,Unf,847,1948,2,1,4,Gd,8,1,BuiltIn,2,2006,195000
63,13072,Reg,Inside,SawyerW,1Fam,1Story,6,5,2005,2005,VinylSd,PConc,Unf,1141,1141,1,1,3,TA,6,0,Detchd,2,2006,142500
64,9037,IR1,Inside,Timber,1Fam,1Story,8,5,2006,2006,VinylSd,PConc,GLQ,1476,1484,2,0,2,Ex,6,1,Attchd,2,2007,265900
65,8158,Reg,Inside,CollgCr,1Fam,2Story,7,5,2003,2003,VinylSd,PConc,GLQ,884,1768,2,1,3,Gd,8,0,Attchd,2,2008,224900
83,9849,Reg,Inside,Somerst,1Fam,1Story,7,6,2007,2007,VinylSd,PConc,Unf,1689,1689,2,0,3,Gd,7,0,Attchd,3,2007,248328
85,10625,Reg,Inside,NWAmes,1Fam,SFoyer,7,6,1974,1974,Plywood,CBlock,GLQ,1053,1173,2,0,3,Gd,6,2,Attchd,2,2010,170000
107,13891,Reg,Inside,NridgHt,1Fam,1Story,10,5,2006,2006,VinylSd,PConc,GLQ,2076,2076,2,1,2,Ex,7,1,Attchd,3,2006,465000
,11435,IR1,Corner,Crawfor,1Fam,2Story,8,7,1929,1950,BrkFace,PConc,Unf,792,1517,1,0,3,Gd,7,2,Detchd,2,2006,230000
78,12090,Reg,Inside,NWAmes,1Fam,SLvl,6,7,1984,2003,VinylSd,CBlock,Unf,585,1868,3,1,3,TA,7,1,BuiltIn,2,2007,178000
65,8125,Reg,Inside,Somerst,1Fam,2Story,7,5,2005,2006,VinylSd,PConc,Unf,756,1553,2,1,3,Gd,6,0,Attchd,2,2006,186500
,12328,IR1,Inside,Mitchel,1Fam,SLvl,6,5,1976,1976,HdBoard,CBlock,GLQ,1012,1034,1,0,3,TA,6,0,Attchd,3,2010,169900
60,9600,Reg,Inside,OldTown,1Fam,2.5Unf,6,5,1917,1950,AsbShng,BrkTil,Rec,735,2058,1,1,3,TA,8,1,Detchd,2,2008,129500
60,7200,Reg,Inside,NAmes,1Fam,1Story,5,7,1950,1950,MetalSd,CBlock,BLQ,876,988,1,0,3,TA,6,0,Attchd,1,2007,119000
93,11160,Reg,Corner,NAmes,1Fam,1Story,7,5,1968,1968,BrkFace,CBlock,ALQ,2110,2110,2,1,3,Ex,8,2,Attchd,2,2010,244000
,3136,IR1,Corner,NridgHt,TwnhsE,1Story,7,5,2003,2003,VinylSd,PConc,Unf,1405,1405,2,0,2,Gd,6,1,Attchd,2,2006,171750
62,9858,Reg,Inside,Mitchel,1Fam,1Story,5,6,1968,1968,HdBoard,CBlock,BLQ,864,874,1,0,3,TA,5,0,Attchd,1,2009,130000
,17542,IR1,Inside,Veenker,1Fam,2Story,7,7,1974,2003,Wd Sdng,CBlock,LwQ,1192,2167,2,1,3,Gd,9,2,Attchd,2,2007,294000
60,6931,Reg,Inside,Edwards,1Fam,2Story,7,5,2003,2004,VinylSd,PConc,Unf,746,1656,2,1,3,Gd,7,1,BuiltIn,2,2008,165400
52,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,6,6,1931,1950,Wd Sdng,BrkTil,LwQ,884,1367,1,0,3,TA,6,1,Detchd,1,2007,127500
91,14303,IR1,Corner,NoRidge,1Fam,1Story,8,5,1994,1994,HdBoard,PConc,GLQ,1986,1987,2,0,2,Gd,7,1,Attchd,2,2008,301500
56,4060,Reg,Corner,Edwards,1Fam,1Story,5,8,1922,1950,Wd Sdng,PConc,Unf,864,864,1,0,2,TA,4,0,NA,0,2009,99900
59,9587,IR1,Inside,Gilbert,1Fam,SLvl,7,5,2005,2005,VinylSd,PConc,GLQ,856,1166,2,0,2,Gd,5,0,Attchd,2,2008,190000
65,9750,Reg,FR2,NAmes,1Fam,1Story,6,8,1969,1969,HdBoard,CBlock,ALQ,1054,1054,1,1,3,TA,6,0,Attchd,2,2008,151000
,24682,IR3,CulDSac,Gilbert,1Fam,2Story,6,5,1999,1999,VinylSd,PConc,Unf,841,1675,2,1,3,TA,7,1,BuiltIn,2,2009,181000
80,9600,Reg,Inside,NAmes,1Fam,1Story,5,6,1956,1956,MetalSd,CBlock,Rec,1050,1050,1,0,2,TA,5,0,Attchd,1,2009,128900
,11250,Reg,Inside,ClearCr,1Fam,1.5Fin,4,5,1957,1989,Wd Sdng,CBlock,Unf,1104,1788,1,0,5,TA,8,2,Attchd,1,2009,161500
60,13515,Reg,Inside,BrkSide,1Fam,2Story,6,6,1919,1950,Wd Sdng,PConc,Unf,764,1824,1,0,3,TA,8,1,Detchd,2,2007,180500
34,4060,Reg,Inside,NAmes,TwnhsE,1Story,6,5,1998,1999,MetalSd,PConc,GLQ,1405,1337,2,0,2,Gd,5,0,Attchd,2,2008,181000
35,3735,Reg,FR3,Somerst,TwnhsE,2Story,7,5,1999,1999,MetalSd,PConc,GLQ,691,1452,2,1,3,Gd,6,0,Detchd,2,2006,183900
60,10120,IR1,Inside,OldTown,2fmCon,2.5Unf,7,4,1910,1950,Wd Sdng,CBlock,Unf,925,1889,1,1,4,TA,9,1,Detchd,1,2007,122000
89,13214,IR1,Inside,Timber,1Fam,1Story,9,5,2008,2009,Stucco,PConc,Unf,2002,2018,2,0,3,Ex,10,1,Attchd,3,2010,378500
,14100,IR1,Inside,Crawfor,1Fam,1.5Fin,8,9,1935,1997,Stucco,CBlock,Rec,728,3447,3,1,4,Gd,11,2,BuiltIn,3,2008,381000
78,11344,Reg,Inside,NAmes,1Fam,1.5Fin,5,5,1958,1958,MetalSd,CBlock,BLQ,874,1524,1,1,3,TA,7,0,Attchd,1,2007,144000
,23595,Reg,Inside,ClearCr,1Fam,1Story,7,6,1979,1979,Plywood,PConc,GLQ,1332,1524,0,1,0,Gd,4,1,Attchd,2,2010,260000
,9156,IR1,Inside,NWAmes,1Fam,1Story,6,7,1968,1968,BrkFace,CBlock,Unf,1489,1489,2,0,3,Gd,7,1,Attchd,2,2009,185750
,13526,IR1,CulDSac,Sawyer,1Fam,1Story,5,6,1965,1965,HdBoard,CBlock,BLQ,935,935,1,0,3,TA,5,0,Attchd,1,2006,137000
124,11512,IR1,Corner,Edwards,1Fam,SLvl,6,7,1959,2006,Plywood,CBlock,ALQ,1019,1357,1,0,2,Ex,5,1,Basment,1,2008,177000
53,5362,Reg,Corner,Crawfor,1Fam,1.5Fin,5,6,1910,2003,Wd Sdng,PConc,Unf,661,1250,2,0,3,TA,8,1,Detchd,2,2007,139000
95,11345,Reg,Corner,NAmes,Duplex,2Story,5,5,1948,1950,AsbShng,CBlock,Rec,928,1920,2,0,4,TA,10,0,Detchd,2,2007,137000
,12936,IR1,CulDSac,NWAmes,1Fam,2Story,6,6,1972,1972,HdBoard,CBlock,BLQ,723,1395,1,1,3,TA,6,1,Attchd,2,2009,162000
,17871,IR1,CulDSac,NWAmes,1Fam,SLvl,6,5,1967,1976,HdBoard,CBlock,ALQ,1680,1724,1,1,3,TA,7,1,Attchd,2,2009,197900
75,9473,Reg,Inside,CollgCr,1Fam,2Story,8,5,2002,2002,VinylSd,PConc,GLQ,1128,2031,2,1,3,Gd,7,1,Attchd,2,2008,237000
60,7500,Reg,Inside,IDOTRR,1Fam,1.5Fin,4,4,1920,1950,MetalSd,CBlock,Unf,698,1128,1,0,2,TA,6,0,Detchd,2,2010,68400
67,9808,IR1,Inside,CollgCr,1Fam,1Story,7,5,2002,2002,VinylSd,PConc,GLQ,1573,1573,2,0,3,Gd,6,0,Attchd,2,2009,227000
50,8049,IR1,CulDSac,Timber,1Fam,1Story,7,5,1990,1990,HdBoard,CBlock,ALQ,1309,1339,2,0,2,TA,6,1,Attchd,2,2006,180000
61,8800,IR1,Inside,CollgCr,1Fam,1Story,5,7,1977,2008,HdBoard,CBlock,LwQ,1040,1040,2,0,3,Gd,5,0,Detchd,2,2009,150500
94,9400,Reg,Corner,Mitchel,Duplex,2Story,6,5,1971,1971,MetalSd,CBlock,Unf,912,1824,2,2,4,TA,8,0,NA,0,2010,139000
50,9638,Reg,Inside,SWISU,1Fam,1.5Fin,6,7,1919,1990,Wd Sdng,PConc,Unf,804,2447,2,0,4,Gd,10,1,Detchd,1,2010,169000
50,6000,Reg,Inside,BrkSide,1Fam,1.5Fin,6,6,1939,1950,MetalSd,CBlock,Unf,780,1412,1,0,4,TA,6,1,Detchd,1,2009,132500
,9790,Reg,Inside,NWAmes,1Fam,1Story,6,5,1963,1963,HdBoard,CBlock,ALQ,1328,1328,1,1,3,TA,6,2,Attchd,2,2010,143000
,36500,IR1,Inside,ClearCr,1Fam,1Story,5,5,1964,1964,Wd Sdng,CBlock,Rec,1624,1582,2,0,4,TA,7,0,Attchd,2,2006,190000
40,5664,IR1,Inside,StoneBr,TwnhsE,1Story,8,5,2000,2000,CemntBd,PConc,GLQ,1501,1659,2,0,2,Ex,5,1,Attchd,2,2009,278000
86,11065,IR1,Inside,NridgHt,1Fam,2Story,8,5,2006,2006,VinylSd,PConc,Unf,1085,1970,2,1,3,Ex,8,1,BuiltIn,3,2006,281000
,14112,IR1,Corner,NAmes,1Fam,SLvl,5,7,1964,1964,Wd Sdng,PConc,GLQ,1152,1152,1,0,3,TA,6,1,Attchd,2,2010,180500
21,1680,Reg,Inside,BrDale,Twnhs,2Story,5,7,1972,1972,CemntBd,CBlock,ALQ,630,1302,2,1,3,TA,6,0,Detchd,1,2009,119500
60,6600,Reg,Corner,OldTown,1Fam,2Story,5,4,1892,1965,Wd Sdng,Stone,Unf,994,2372,2,0,4,TA,11,0,Attchd,1,2009,107500
78,10140,Reg,Inside,NWAmes,1Fam,2Story,7,5,1976,1976,HdBoard,PConc,GLQ,832,1664,2,1,4,TA,8,1,Attchd,2,2006,162900
60,8172,Reg,Inside,Edwards,1Fam,1Story,5,7,1955,1990,WdShing,CBlock,Rec,864,864,1,0,2,TA,5,0,Detchd,2,2006,115000
70,8400,Reg,Inside,NAmes,1Fam,1Story,5,5,1968,1968,HdBoard,CBlock,BLQ,1052,1052,1,1,3,TA,5,0,Attchd,1,2006,138500
80,8700,Reg,Inside,NAmes,1Fam,1Story,5,6,1963,1963,MetalSd,CBlock,ALQ,1120,1128,2,0,3,TA,6,0,Attchd,2,2008,155000
35,3675,Reg,Inside,Edwards,TwnhsE,SFoyer,6,5,2005,2006,VinylSd,PConc,GLQ,547,1072,2,0,2,TA,5,0,Basment,2,2006,140000
75,7500,Reg,Inside,NAmes,1Fam,1Story,5,7,1959,1994,BrkFace,CBlock,LwQ,1246,1246,1,1,3,Gd,6,0,Attchd,1,2010,154000
,10762,IR1,CulDSac,Gilbert,1Fam,2Story,7,5,1999,1999,VinylSd,PConc,GLQ,978,1983,2,1,3,Gd,9,1,Attchd,2,2009,225000
,7500,IR1,Inside,Crawfor,1Fam,2Story,6,7,1942,1950,Wd Sdng,CBlock,BLQ,771,1494,1,0,3,Gd,7,2,Attchd,1,2009,177500
92,10120,Reg,Inside,NoRidge,1Fam,2Story,8,5,1994,1994,VinylSd,PConc,GLQ,1165,2526,2,1,4,Gd,8,1,Attchd,3,2006,290000
73,8688,Reg,Inside,Somerst,1Fam,1Story,7,5,2005,2005,VinylSd,PConc,Unf,1616,1616,2,0,3,Gd,7,0,Attchd,3,2006,232000
32,3363,Reg,Inside,Edwards,TwnhsE,2Story,7,5,2004,2004,VinylSd,PConc,Unf,976,1708,2,0,3,Gd,7,0,Detchd,2,2006,130000
108,13173,IR1,Corner,NridgHt,1Fam,1Story,9,5,2006,2007,VinylSd,PConc,GLQ,1652,1652,2,0,2,Ex,6,2,Attchd,2,2009,325000
48,6955,IR1,Inside,NridgHt,TwnhsE,1Story,7,5,2005,2006,VinylSd,PConc,Unf,1368,1368,2,0,2,Gd,6,1,Attchd,2,2006,202500
60,8072,Reg,Inside,CollgCr,1Fam,1Story,5,5,1994,1995,VinylSd,PConc,ALQ,990,990,1,0,3,TA,5,0,Detchd,2,2009,138000
